id,code,cluster_code,adm0_code,adm0_name,prov_text_code,adm1_code,adm1_name,adm2_code,adm2_name,adm3_code,adm3_name,adm4_code,adm4_name,adm5_code,adm5_name,urban_rural,carto_house_count,carto_pop_count,import_code,status,comment,created_by,updated_by,created_at,updated_at,cluster_id
1301,LS251,1742LL,,,LS,05,LUSAKA,0502,CHONGWE,05021,CHONGWE,0502119,NJOLWE,05021191009,,Rural,80,377,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,34
1302,LS250,2241PT,,,LS,05,LUSAKA,0502,CHONGWE,05021,CHONGWE,0502121,PALABANA,05021211002,,Rural,107,493,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,97
1303,LS249,2241PT,,,LS,05,LUSAKA,0502,CHONGWE,05021,CHONGWE,0502121,PALABANA,05021211006,,Rural,95,316,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,97
1304,LS248,2241PT,,,LS,05,LUSAKA,0502,CHONGWE,05021,CHONGWE,0502121,PALABANA,05021211011,,Rural,175,650,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,97
1305,LS247,2241PT,,,LS,05,LUSAKA,0502,CHONGWE,05021,CHONGWE,0502121,PALABANA,05021211015,,Rural,99,412,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,97
1306,LS246,2241PT,,,LS,05,LUSAKA,0502,CHONGWE,05021,CHONGWE,0502121,PALABANA,05021211020,,Rural,102,473,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,97
1307,LS245,2241PT,,,LS,05,LUSAKA,0502,CHONGWE,05021,CHONGWE,0502121,PALABANA,05021211024,,Rural,141,691,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,97
1308,LS244,2241PT,,,LS,05,LUSAKA,0502,CHONGWE,05021,CHONGWE,0502121,PALABANA,05021211029,,Rural,90,427,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,97
1309,LS243,2241PT,,,LS,05,LUSAKA,0502,CHONGWE,05021,CHONGWE,0502121,PALABANA,05021211033,,Rural,77,352,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,97
1310,LS242,2241PT,,,LS,05,LUSAKA,0502,CHONGWE,05021,CHONGWE,0502121,PALABANA,05021211038,,Rural,132,620,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,97
1311,LS241,2241PT,,,LS,05,LUSAKA,0502,CHONGWE,05021,CHONGWE,0502121,PALABANA,05021211042,,Rural,98,387,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,97
1312,LS240,1931AJ,,,LS,05,LUSAKA,0505,LUSAKA,05051,CHAWAMA,0505101,Chawama,05051012008,,Urban,185,778,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,14
1313,LS239,1931AJ,,,LS,05,LUSAKA,0505,LUSAKA,05051,CHAWAMA,0505101,Chawama,05051012019,,Urban,199,904,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,14
1314,LS238,1931AJ,,,LS,05,LUSAKA,0505,LUSAKA,05051,CHAWAMA,0505101,Chawama,05051012031,,Urban,149,612,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,14
1315,LS237,1931AJ,,,LS,05,LUSAKA,0505,LUSAKA,05051,CHAWAMA,0505101,Chawama,05051012042,,Urban,164,527,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,14
1316,LS236,1931AJ,,,LS,05,LUSAKA,0505,LUSAKA,05051,CHAWAMA,0505101,Chawama,05051012053,,Urban,117,497,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,14
1317,LS235,1931AJ,,,LS,05,LUSAKA,0505,LUSAKA,05051,CHAWAMA,0505101,Chawama,05051012064,,Urban,97,414,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,14
1318,LS234,1931AJ,,,LS,05,LUSAKA,0505,LUSAKA,05051,CHAWAMA,0505101,Chawama,05051012075,,Urban,146,668,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,14
1319,LS233,1931AJ,,,LS,05,LUSAKA,0505,LUSAKA,05051,CHAWAMA,0505101,Chawama,05051012087,,Urban,121,562,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,14
1320,LS232,1931AJ,,,LS,05,LUSAKA,0505,LUSAKA,05051,CHAWAMA,0505101,Chawama,05051012098,,Urban,96,380,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,14
1321,LS231,1931AJ,,,LS,05,LUSAKA,0505,LUSAKA,05051,CHAWAMA,0505101,Chawama,05051012109,,Urban,115,471,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,14
1322,LS230,2237YZ,,,LS,05,LUSAKA,0505,LUSAKA,05051,CHAWAMA,0505104,Nkoloma,05051042011,,Urban,165,693,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,103
1323,LS229,2237YZ,,,LS,05,LUSAKA,0505,LUSAKA,05051,CHAWAMA,0505104,Nkoloma,05051042024,,Urban,140,616,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,103
1324,LS228,2237YZ,,,LS,05,LUSAKA,0505,LUSAKA,05051,CHAWAMA,0505104,Nkoloma,05051042038,,Urban,150,669,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,103
1325,LS227,2237YZ,,,LS,05,LUSAKA,0505,LUSAKA,05051,CHAWAMA,0505104,Nkoloma,05051042051,,Urban,154,693,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,103
1326,LS226,2237YZ,,,LS,05,LUSAKA,0505,LUSAKA,05051,CHAWAMA,0505104,Nkoloma,05051042065,,Urban,187,870,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,103
1327,LS225,2237YZ,,,LS,05,LUSAKA,0505,LUSAKA,05051,CHAWAMA,0505104,Nkoloma,05051042078,,Urban,207,911,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,103
1328,LS224,2237YZ,,,LS,05,LUSAKA,0505,LUSAKA,05051,CHAWAMA,0505104,Nkoloma,05051042092,,Urban,123,597,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,103
1329,LS223,2237YZ,,,LS,05,LUSAKA,0505,LUSAKA,05051,CHAWAMA,0505104,Nkoloma,05051042105,,Urban,86,334,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,103
1330,LS222,2237YZ,,,LS,05,LUSAKA,0505,LUSAKA,05051,CHAWAMA,0505104,Nkoloma,05051042119,,Urban,80,355,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,103
1331,LS221,2237YZ,,,LS,05,LUSAKA,0505,LUSAKA,05051,CHAWAMA,0505104,Nkoloma,05051042132,,Urban,141,610,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,103
1332,LS220,2734BM,,,LS,05,LUSAKA,0505,LUSAKA,05052,KABWATA,0505201,CHILENJE,05052012003,,Urban,171,750,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,178
1333,LS219,2734BM,,,LS,05,LUSAKA,0505,LUSAKA,05052,KABWATA,0505201,CHILENJE,05052012012,,Urban,101,497,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,178
1334,LS218,2734BM,,,LS,05,LUSAKA,0505,LUSAKA,05052,KABWATA,0505201,CHILENJE,05052012021,,Urban,165,662,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,178
1335,LS217,2734BM,,,LS,05,LUSAKA,0505,LUSAKA,05052,KABWATA,0505201,CHILENJE,05052012031,,Urban,172,737,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,178
1336,LS216,2734BM,,,LS,05,LUSAKA,0505,LUSAKA,05052,KABWATA,0505201,CHILENJE,05052012040,,Urban,192,740,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,178
1337,LS215,2734BM,,,LS,05,LUSAKA,0505,LUSAKA,05052,KABWATA,0505201,CHILENJE,05052012049,,Urban,198,887,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,178
1338,LS214,2734BM,,,LS,05,LUSAKA,0505,LUSAKA,05052,KABWATA,0505201,CHILENJE,05052012058,,Urban,173,654,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,178
1339,LS213,2734BM,,,LS,05,LUSAKA,0505,LUSAKA,05052,KABWATA,0505201,CHILENJE,05052012067,,Urban,145,718,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,178
1340,LS212,2734BM,,,LS,05,LUSAKA,0505,LUSAKA,05052,KABWATA,0505201,CHILENJE,05052012076,,Urban,141,682,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,178
1341,LS211,2734BM,,,LS,05,LUSAKA,0505,LUSAKA,05052,KABWATA,0505201,CHILENJE,05052012085,,Urban,168,709,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,178
1342,LS210,3001MZ,,,LS,05,LUSAKA,0505,LUSAKA,05052,KABWATA,0505204,KAMWALA,05052042005,,Urban,115,608,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,120
1343,LS209,3001MZ,,,LS,05,LUSAKA,0505,LUSAKA,05052,KABWATA,0505204,KAMWALA,05052042011,,Urban,77,306,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,120
1344,LS208,3001MZ,,,LS,05,LUSAKA,0505,LUSAKA,05052,KABWATA,0505204,KAMWALA,05052042017,,Urban,103,430,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,120
1345,LS207,3001MZ,,,LS,05,LUSAKA,0505,LUSAKA,05052,KABWATA,0505204,KAMWALA,05052042024,,Urban,149,762,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,120
1346,LS206,3001MZ,,,LS,05,LUSAKA,0505,LUSAKA,05052,KABWATA,0505204,KAMWALA,05052042030,,Urban,98,458,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,120
1347,LS205,3001MZ,,,LS,05,LUSAKA,0505,LUSAKA,05052,KABWATA,0505204,KAMWALA,05052042036,,Urban,225,990,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,120
1348,LS204,3001MZ,,,LS,05,LUSAKA,0505,LUSAKA,05052,KABWATA,0505204,KAMWALA,05052042042,,Urban,70,360,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,120
1349,LS203,3001MZ,,,LS,05,LUSAKA,0505,LUSAKA,05052,KABWATA,0505204,KAMWALA,05052042049,,Urban,181,929,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,120
1350,LS202,3001MZ,,,LS,05,LUSAKA,0505,LUSAKA,05052,KABWATA,0505204,KAMWALA,05052042055,,Urban,157,750,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,120
1351,LS201,3001MZ,,,LS,05,LUSAKA,0505,LUSAKA,05052,KABWATA,0505204,KAMWALA,05052042061,,Urban,159,683,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,120
1352,LS200,2018SS,,,LS,05,LUSAKA,0505,LUSAKA,05053,KANYAMA,0505302,GARDEN PARK,05053022011,,Urban,193,995,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,23
1353,LS199,2018SS,,,LS,05,LUSAKA,0505,LUSAKA,05053,KANYAMA,0505302,GARDEN PARK,05053022023,,Urban,207,998,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,23
1354,LS198,2018SS,,,LS,05,LUSAKA,0505,LUSAKA,05053,KANYAMA,0505302,GARDEN PARK,05053022035,,Urban,125,577,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,23
1355,LS197,2018SS,,,LS,05,LUSAKA,0505,LUSAKA,05053,KANYAMA,0505302,GARDEN PARK,05053022047,,Urban,106,514,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,23
1356,LS196,2018SS,,,LS,05,LUSAKA,0505,LUSAKA,05053,KANYAMA,0505302,GARDEN PARK,05053022059,,Urban,172,835,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,23
1357,LS195,2018SS,,,LS,05,LUSAKA,0505,LUSAKA,05053,KANYAMA,0505302,GARDEN PARK,05053022071,,Urban,129,639,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,23
1358,LS194,2018SS,,,LS,05,LUSAKA,0505,LUSAKA,05053,KANYAMA,0505302,GARDEN PARK,05053022083,,Urban,126,627,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,23
1359,LS193,2018SS,,,LS,05,LUSAKA,0505,LUSAKA,05053,KANYAMA,0505302,GARDEN PARK,05053022095,,Urban,139,654,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,23
1360,LS192,2018SS,,,LS,05,LUSAKA,0505,LUSAKA,05053,KANYAMA,0505302,GARDEN PARK,05053022107,,Urban,120,638,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,23
1361,LS191,2018SS,,,LS,05,LUSAKA,0505,LUSAKA,05053,KANYAMA,0505302,GARDEN PARK,05053022119,,Urban,186,767,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,23
1362,LS190,2382RS,,,LS,05,LUSAKA,0505,LUSAKA,05053,KANYAMA,0505303,Harry Mwanga Nkumbula,05053032013,,Urban,153,516,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,95
1363,LS189,2382RS,,,LS,05,LUSAKA,0505,LUSAKA,05053,KANYAMA,0505303,Harry Mwanga Nkumbula,05053032031,,Urban,141,724,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,95
1364,LS188,2382RS,,,LS,05,LUSAKA,0505,LUSAKA,05053,KANYAMA,0505303,Harry Mwanga Nkumbula,05053032049,,Urban,140,675,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,95
1365,LS187,2382RS,,,LS,05,LUSAKA,0505,LUSAKA,05053,KANYAMA,0505303,Harry Mwanga Nkumbula,05053032068,,Urban,144,600,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,95
1366,LS186,2382RS,,,LS,05,LUSAKA,0505,LUSAKA,05053,KANYAMA,0505303,Harry Mwanga Nkumbula,05053032086,,Urban,218,904,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,95
1367,LS185,2382RS,,,LS,05,LUSAKA,0505,LUSAKA,05053,KANYAMA,0505303,Harry Mwanga Nkumbula,05053032104,,Urban,170,755,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,95
1368,LS184,2382RS,,,LS,05,LUSAKA,0505,LUSAKA,05053,KANYAMA,0505303,Harry Mwanga Nkumbula,05053032123,,Urban,167,741,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,95
1369,LS183,2382RS,,,LS,05,LUSAKA,0505,LUSAKA,05053,KANYAMA,0505303,Harry Mwanga Nkumbula,05053032141,,Urban,111,419,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,95
1370,LS182,2382RS,,,LS,05,LUSAKA,0505,LUSAKA,05053,KANYAMA,0505303,Harry Mwanga Nkumbula,05053032159,,Urban,134,525,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,95
1371,LS181,2382RS,,,LS,05,LUSAKA,0505,LUSAKA,05053,KANYAMA,0505303,Harry Mwanga Nkumbula,05053032177,,Urban,94,430,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,95
1372,LS180,2858GS,,,LS,05,LUSAKA,0505,LUSAKA,05053,KANYAMA,0505304,Kanyama,05053042003,,Urban,182,772,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,183
1373,LS179,2858GS,,,LS,05,LUSAKA,0505,LUSAKA,05053,KANYAMA,0505304,Kanyama,05053042024,,Urban,133,650,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,183
1374,LS178,2858GS,,,LS,05,LUSAKA,0505,LUSAKA,05053,KANYAMA,0505304,Kanyama,05053042044,,Urban,165,725,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,183
1375,LS177,2858GS,,,LS,05,LUSAKA,0505,LUSAKA,05053,KANYAMA,0505304,Kanyama,05053042065,,Urban,162,668,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,183
1376,LS176,2858GS,,,LS,05,LUSAKA,0505,LUSAKA,05053,KANYAMA,0505304,Kanyama,05053042086,,Urban,122,551,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,183
1377,LS175,2858GS,,,LS,05,LUSAKA,0505,LUSAKA,05053,KANYAMA,0505304,Kanyama,05053042107,,Urban,209,919,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,183
1378,LS174,2858GS,,,LS,05,LUSAKA,0505,LUSAKA,05053,KANYAMA,0505304,Kanyama,05053042128,,Urban,148,616,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,183
1379,LS173,2858GS,,,LS,05,LUSAKA,0505,LUSAKA,05053,KANYAMA,0505304,Kanyama,05053042149,,Urban,129,471,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,183
1380,LS172,2858GS,,,LS,05,LUSAKA,0505,LUSAKA,05053,KANYAMA,0505304,Kanyama,05053042170,,Urban,111,507,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,183
1381,LS171,2858GS,,,LS,05,LUSAKA,0505,LUSAKA,05053,KANYAMA,0505304,Kanyama,05053042191,,Urban,141,662,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,183
1382,LS170,1600JE,,,LS,05,LUSAKA,0505,LUSAKA,05053,KANYAMA,0505305,MAKENI VILLA,05053052011,,Urban,157,651,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,229
1383,LS169,1600JE,,,LS,05,LUSAKA,0505,LUSAKA,05053,KANYAMA,0505305,MAKENI VILLA,05053052025,,Urban,213,992,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,229
1384,LS168,1600JE,,,LS,05,LUSAKA,0505,LUSAKA,05053,KANYAMA,0505305,MAKENI VILLA,05053052040,,Urban,127,498,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,229
1385,LS167,1600JE,,,LS,05,LUSAKA,0505,LUSAKA,05053,KANYAMA,0505305,MAKENI VILLA,05053052054,,Urban,101,496,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,229
1386,LS166,1600JE,,,LS,05,LUSAKA,0505,LUSAKA,05053,KANYAMA,0505305,MAKENI VILLA,05053052069,,Urban,179,866,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,229
1387,LS165,1600JE,,,LS,05,LUSAKA,0505,LUSAKA,05053,KANYAMA,0505305,MAKENI VILLA,05053052083,,Urban,146,708,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,229
1388,LS164,1600JE,,,LS,05,LUSAKA,0505,LUSAKA,05053,KANYAMA,0505305,MAKENI VILLA,05053052098,,Urban,105,492,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,229
1389,LS163,1600JE,,,LS,05,LUSAKA,0505,LUSAKA,05053,KANYAMA,0505305,MAKENI VILLA,05053052112,,Urban,209,876,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,229
1390,LS162,1600JE,,,LS,05,LUSAKA,0505,LUSAKA,05053,KANYAMA,0505305,MAKENI VILLA,05053052127,,Urban,180,861,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,229
1391,LS161,1600JE,,,LS,05,LUSAKA,0505,LUSAKA,05053,KANYAMA,0505305,MAKENI VILLA,05053052141,,Urban,152,801,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,229
1392,LS160,1776LF,,,LS,05,LUSAKA,0505,LUSAKA,05054,LUSAKA CENTRAL,0505401,INDEPENDENCE,05054012001,,Urban,136,443,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,234
1393,LS159,1776LF,,,LS,05,LUSAKA,0505,LUSAKA,05054,LUSAKA CENTRAL,0505401,INDEPENDENCE,05054012004,,Urban,159,413,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,234
1394,LS158,1776LF,,,LS,05,LUSAKA,0505,LUSAKA,05054,LUSAKA CENTRAL,0505401,INDEPENDENCE,05054012006,,Urban,109,566,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,234
1395,LS157,1776LF,,,LS,05,LUSAKA,0505,LUSAKA,05054,LUSAKA CENTRAL,0505401,INDEPENDENCE,05054012009,,Urban,99,385,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,234
1396,LS156,1776LF,,,LS,05,LUSAKA,0505,LUSAKA,05054,LUSAKA CENTRAL,0505401,INDEPENDENCE,05054012011,,Urban,104,523,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,234
1397,LS155,1776LF,,,LS,05,LUSAKA,0505,LUSAKA,05054,LUSAKA CENTRAL,0505401,INDEPENDENCE,05054012014,,Urban,232,830,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,234
1398,LS154,1776LF,,,LS,05,LUSAKA,0505,LUSAKA,05054,LUSAKA CENTRAL,0505401,INDEPENDENCE,05054012016,,Urban,123,469,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,234
1399,LS153,1776LF,,,LS,05,LUSAKA,0505,LUSAKA,05054,LUSAKA CENTRAL,0505401,INDEPENDENCE,05054012019,,Urban,205,695,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,234
1400,LS152,1776LF,,,LS,05,LUSAKA,0505,LUSAKA,05054,LUSAKA CENTRAL,0505401,INDEPENDENCE,05054012021,,Urban,115,428,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,234
1401,LS151,1776LF,,,LS,05,LUSAKA,0505,LUSAKA,05054,LUSAKA CENTRAL,0505401,INDEPENDENCE,05054012024,,Urban,118,547,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,234
1402,LS150,1062NC,,,LS,05,LUSAKA,0505,LUSAKA,05054,LUSAKA CENTRAL,0505402,KABULONGA,05054022004,,Urban,123,486,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,149
1403,LS149,1062NC,,,LS,05,LUSAKA,0505,LUSAKA,05054,LUSAKA CENTRAL,0505402,KABULONGA,05054022018,,Urban,145,571,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,149
1404,LS148,1062NC,,,LS,05,LUSAKA,0505,LUSAKA,05054,LUSAKA CENTRAL,0505402,KABULONGA,05054022032,,Urban,157,691,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,149
1405,LS147,1062NC,,,LS,05,LUSAKA,0505,LUSAKA,05054,LUSAKA CENTRAL,0505402,KABULONGA,05054022046,,Urban,155,611,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,149
1406,LS146,1062NC,,,LS,05,LUSAKA,0505,LUSAKA,05054,LUSAKA CENTRAL,0505402,KABULONGA,05054022059,,Urban,143,575,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,149
1407,LS145,1062NC,,,LS,05,LUSAKA,0505,LUSAKA,05054,LUSAKA CENTRAL,0505402,KABULONGA,05054022073,,Urban,212,909,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,149
1408,LS144,1062NC,,,LS,05,LUSAKA,0505,LUSAKA,05054,LUSAKA CENTRAL,0505402,KABULONGA,05054022087,,Urban,190,775,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,149
1409,LS143,1062NC,,,LS,05,LUSAKA,0505,LUSAKA,05054,LUSAKA CENTRAL,0505402,KABULONGA,05054022101,,Urban,173,699,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,149
1410,LS142,1062NC,,,LS,05,LUSAKA,0505,LUSAKA,05054,LUSAKA CENTRAL,0505402,KABULONGA,05054022115,,Urban,90,288,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,149
1411,LS141,1062NC,,,LS,05,LUSAKA,0505,LUSAKA,05054,LUSAKA CENTRAL,0505402,KABULONGA,05054022128,,Urban,84,297,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,149
1412,LS140,3022BY,,,LS,05,LUSAKA,0505,LUSAKA,05055,MANDEVU,0505501,CHAISA,05055012002,,Urban,120,557,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,186
1413,LS139,3022BY,,,LS,05,LUSAKA,0505,LUSAKA,05055,MANDEVU,0505501,CHAISA,05055012005,,Urban,177,731,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,186
1414,LS138,3022BY,,,LS,05,LUSAKA,0505,LUSAKA,05055,MANDEVU,0505501,CHAISA,05055012008,,Urban,163,743,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,186
1415,LS137,3022BY,,,LS,05,LUSAKA,0505,LUSAKA,05055,MANDEVU,0505501,CHAISA,05055012011,,Urban,183,770,init1,,OKAY,,,2025-01-16 22:40:56.053000000,2025-01-16 22:40:56.053000000,186
